VARIABLES = "X", "Y", "U", "V", "T", "O2", "CO2", "CH4", "CO"
ZONE I=229, J=201, F=POINT
705.0 -0.625 0.73945 -7e-05 1.42212 0.18565 0.01067 0.08865 0.0
712.5 -0.625 0.73975 -2e-05 1.43315 0.18531 0.01086 0.08797 0.0
720.0 -0.625 0.74095 -3e-05 1.44452 0.18495 0.01105 0.08733 0.0
727.5 -0.625 0.74209 -0.00013 1.45628 0.18458 0.01123 0.08673 0.0
735.0 -0.625 0.74271 -0.00014 1.46851 0.18418 0.01141 0.08617 0.0
742.5 -0.625 0.74327 -0.00012 1.48128 0.18377 0.01158 0.08564 0.0
750.0 -0.625 0.74372 -0.00021 1.49467 0.18333 0.01174 0.08515 0.0
757.5 -0.625 0.74311 -0.00031 1.50875 0.18287 0.01191 0.08467 0.0
765.0 -0.625 0.74223 -0.00026 1.52358 0.18239 0.01207 0.08421 0.0
772.5 -0.625 0.74248 -0.00019 1.53923 0.18187 0.01223 0.08377 0.0
780.0 -0.625 0.74307 -0.00027 1.55574 0.18133 0.01239 0.08335 0.0
787.5 -0.625 0.74321 -0.00016 1.57317 0.18075 0.01256 0.08293 0.0
795.0 -0.625 0.74402 -0.00012 1.59152 0.18014 0.01273 0.08252 0.0
802.5 -0.625 0.74527 -0.00011 1.6108 0.1795 0.0129 0.08211 0.0
810.0 -0.625 0.7453 -0.00012 1.63104 0.17883 0.01308 0.08171 0.0
817.5 -0.625 0.74494 -0.00021 1.65221 0.17812 0.01327 0.08131 0.0
825.0 -0.625 0.74483 -6e-05 1.67432 0.17738 0.01347 0.08091 0.0
832.5 -0.625 0.74476 -4e-05 1.69738 0.17661 0.01367 0.08052 0.0
840.0 -0.625 0.74425 -0.00011 1.72143 0.1758 0.01389 0.08012 0.0
847.5 -0.625 0.74272 -4e-05 1.74651 0.17496 0.01411 0.07972 0.0
855.0 -0.625 0.74204 -8e-05 1.77269 0.17408 0.01435 0.07932 0.0
862.5 -0.625 0.7436 -0.00035 1.80011 0.17316 0.0146 0.07892 0.0
870.0 -0.625 0.74558 -0.00059 1.82886 0.17219 0.01487 0.07851 0.0
877.5 -0.625 0.74546 -0.00044 1.85909 0.17117 0.01516 0.07809 0.0
885.0 -0.625 0.74423 -0.00027 1.89097 0.17009 0.01548 0.07766 0.0
892.5 -0.625 0.74365 -0.0004 1.92464 0.16895 0.01582 0.07722 0.0
900.0 -0.625 0.74305 -0.00019 1.96028 0.16774 0.01619 0.07676 0.0
907.5 -0.625 0.74216 -5e-05 1.99805 0.16646 0.01659 0.07629 0.0
915.0 -0.625 0.74126 4e-05 2.03803 0.1651 0.01702 0.07579 0.0
922.5 -0.625 0.74189 -7e-05 2.0803 0.16366 0.01749 0.07528 0.0
